conMean	treatMean	logFC	pValue	fdr
KPTN	5.34321568627451	11.4218536203523	1.09601664077805	9.5909740731282e-18	3.13453742341573e-17
KREMEN1	19.479737254902	62.3249755381605	1.67783619317271	6.32162862050067e-19	2.2814303128944e-18
KREMEN2	0.270664705882353	20.7209395303327	6.25843883369581	1.23400680483319e-29	2.376661683975e-28
KRI1	17.8172019607843	43.4028227005871	1.28451807959883	1.78988975375879e-21	8.23629910207819e-21
KRT10	22.3325803921569	143.022263600783	2.67901788158021	2.33888691479688e-25	1.76606891703986e-24
KRT13	3.49164901960784	656.459913307241	7.55465455886079	1.68562488618892e-17	5.41461374933062e-17
KRT14	4.26338235294118	1575.25980332681	8.52937562634758	1.62994633263712e-22	8.46055572354239e-22
KRT15	6.77716274509804	536.754082387476	6.30743603221049	1.90838536584293e-26	1.7292020687413e-25
KRT16	3.97234509803922	987.024561448141	7.95695121276185	5.49706790932746e-28	6.79011105616011e-27
KRT17	30.7470901960784	3216.89703268102	6.70907606334944	1.00381223288111e-26	9.53056888616587e-26
KRT19	478.381596078431	2483.0652518591	2.37588838075578	8.40693938836916e-20	3.2813555560096e-19
KRT20	0.0788078431372549	4.8697904109589	5.94937665467472	1.42796636005383e-06	2.20709488575693e-06
KRT23	1.67332352941176	24.7978295499022	3.88942553717514	2.2846055580843e-08	3.96459212637689e-08
KRT3	0.0275745098039216	1.49585909980431	5.76149523986808	6.81569411157738e-24	4.15809698149147e-23
KRT31	0.0387411764705882	42.1317598825832	10.086824698957	3.18355016295188e-25	2.35255121784419e-24
KRT32	0.0466725490196078	1.23462837573386	4.7253587822126	4.98164949908239e-20	1.9875073843709e-19
KRT33A	0.00503333333333333	5.60852876712329	10.1218925127165	1.37168124990376e-23	8.02385985916407e-23
KRT34	0.0174764705882353	1.79920508806262	6.68580197706843	8.90173471682611e-24	5.34143646274975e-23
KRT36	0.0918901960784314	2.10577279843444	4.51829502936216	2.04278388967447e-12	4.56843221707719e-12
KRT5	26.543562745098	4436.37495322896	7.38487546809135	3.22864160196038e-25	2.38456730131658e-24
KRT6A	12.7322	4121.85546183953	8.33866838116962	2.41460677054919e-28	3.20546765085394e-27
KRT6B	2.05390980392157	545.330575733855	8.05261440883612	1.10668761429408e-26	1.04339515353163e-25
KRT6C	0.46358431372549	110.952893737769	7.90289982851146	8.66059681277003e-26	6.97237433328612e-25
KRT74	0.0156705882352941	2.25383326810176	7.16817764688734	3.61857021675636e-26	3.13168695489921e-25
KRT75	0.0704254901960784	20.6592729941292	8.19647607039425	3.61985871002655e-25	2.64743837725181e-24
KRT77	0.00737647058823529	3.03916927592955	8.68653062045679	1.36226867053693e-21	6.36841735488888e-21
KRT78	0.0723196078431372	4.68774970645793	6.01836487692942	8.41915324228658e-26	6.79332950092142e-25
KRT80	10.5599901960784	45.333523483366	2.10196980169803	7.83812339425517e-12	1.69153618839257e-11
KRT81	0.424676470588235	26.3167424657534	5.95347293282235	6.4727286643972e-17	1.990168747393e-16
KRT9	0.00666078431372549	1.58270019569472	7.89248021628506	7.12586117175833e-27	6.94495039210929e-26
KRTAP19-1	0.0159862745098039	6.22123052837573	8.6042223883075	1.02568739855232e-18	3.6365035629871e-18
KRTAP3-1	0.0889019607843137	2.66239569471624	4.90436595654553	1.00225334304114e-05	1.46905030771886e-05
KRTAP4-1	0.0108352941176471	2.4850843444227	7.84141269277986	1.45453471586124e-27	1.62027006591111e-26
KRTAP5-9	0.292660784313725	1.41928982387476	2.27786787587456	0.00536498832574362	0.00651139045180372
KRTCAP2	1.60212941176471	3.47182270058708	1.11570258802845	3.37044197063399e-11	6.96850490743178e-11
KRTCAP3	34.2156490196078	104.214911350294	1.60683349857191	3.11442022088222e-17	9.79678178055239e-17
KRTDAP	0.956509803921569	101.839840313112	6.73430659102841	3.53532540870317e-10	6.85486548081308e-10
L1CAM	0.873013725490196	4.56090939334638	2.38524526887358	0.0120251564733438	0.0141940581873242
L2HGDH	2.83797058823529	7.45071506849315	1.3925192543135	6.40956661727551e-24	3.9316473830003e-23
LAD1	28.8470607843137	178.657505675147	2.63070028918144	7.71931259561586e-28	9.12595791185724e-27
LAGE3	31.7037941176471	83.1248227005871	1.39062385465491	1.01873389901386e-24	6.99589337262773e-24
LAMA1	0.574398039215686	8.0091939334638	3.80153432383166	7.08418807823826e-12	1.53275037250472e-11
LAMB3	136.81061372549	416.560031506849	1.60634426255546	3.36057332903236e-12	7.41842716076944e-12
LAMC2	84.4652294117647	358.44322074364	2.0853151315236	1.43275993009755e-08	2.52298054209561e-08
LAMP5	3.95213137254902	11.3733193737769	1.52495056581239	3.5721332904967e-06	5.38432397199942e-06
LAPTM4B	113.596347058824	310.544283561644	1.45088256863492	2.42574457142348e-21	1.10195078932666e-20
LARGE2	6.86839215686275	66.4158780821918	3.27348387000021	2.47743868117632e-27	2.64410273791e-26
LBP	1.67460196078431	4.35816731898239	1.37990336605455	0.0147563897443608	0.0173074466109474
LBX2	0.44583137254902	1.81730567514677	2.02723105895203	7.28795944126109e-19	2.61549017587629e-18
LCE1C	0.0138	3.25843581213307	7.88336749838252	4.53744874719456e-18	1.52085639364135e-17
LCE1F	0.0118843137254902	5.2975168297456	8.80011386023262	2.24908570643477e-13	5.34029302190922e-13
LCE3A	0.0229980392156863	6.72423698630137	8.19171589698592	4.5247358003994e-12	9.89928018816923e-12
LCE3D	0.0816313725490196	20.5419761252446	7.97523554438248	4.64954549618468e-14	1.15244196335578e-13
LCE3E	0.0279823529411765	5.57980058708415	7.63955247425998	3.26283963649963e-14	8.18042672839025e-14
LCLAT1	5.90929411764706	15.5943074363992	1.39996177046716	1.52301245703315e-24	1.01692340170151e-23
LCN12	0.433982352941176	1.33882583170254	1.62526000763921	5.58185537731565e-05	7.78761604394692e-05
LDHA	198.914196078431	566.755062426614	1.51057913072084	4.41086011693485e-25	3.18625053176765e-24
LDLRAD3	6.72353921568627	16.8081086105675	1.32186462869944	1.15042780644478e-14	2.988639142758e-14
LEF1	4.47034705882353	14.2512671232877	1.67263145375681	7.39788227275988e-15	1.94847461109113e-14
LEMD1	1.35783333333333	11.3694084148728	3.06577887576129	1.48035684499543e-10	2.9353181940535e-10
LEP	0.637919607843137	1.3927362035225	1.12647549602081	4.89066808373398e-12	1.0670476696589e-11
LEXM	0.538464705882353	1.10121311154599	1.03217000220112	0.00773693399529258	0.00928505945157688
LGALS7	0.222870588235294	35.9569544031311	7.33392077809697	1.65898030574722e-19	6.29909460157238e-19
LGALS7B	0.907409803921569	112.292041682975	6.95128572283999	1.49744099240443e-22	7.80275987589819e-22
LGI2	1.97147254901961	4.4416446183953	1.17182034329136	0.000163069030644526	0.000220203651433795
LGR4	6.1700137254902	28.9104129158513	2.22824361056278	6.13507851122564e-25	4.34345542632708e-24
LHB	0.338435294117647	1.22340332681018	1.85394816978171	2.78554535423438e-12	6.18038583854041e-12
LHFPL1	0.184876470588235	1.88533718199609	3.35018903618799	1.87521670870505e-16	5.55447581926873e-16
LHX2	0.0360666666666667	3.79364872798434	6.71677619536799	6.06417498693544e-27	5.99797996326853e-26
LHX5	0.00682745098039216	2.78156908023483	8.67033616922037	4.67396006651474e-27	4.72242926017408e-26
LIG1	7.67071176470588	23.0710857142857	1.58865354155399	2.12333412959188e-26	1.90479663285271e-25
LIG3	5.53684901960784	12.7339301369863	1.20154066650785	6.16916481287947e-19	2.22879634303743e-18
LIME1	0.824280392156863	2.12287690802348	1.36481363926485	7.12861221506124e-10	1.35477749881112e-09
LIMK1	21.4271098039216	44.3405174168297	1.04918834015866	7.48054509912851e-20	2.93504328344475e-19
LIN28B	0.00696078431372549	1.22022876712329	7.45368606023829	2.3380276787896e-07	3.81667470480929e-07
LIN9	3.93853725490196	11.466181409002	1.54165318207536	3.96631494284817e-24	2.49646704165003e-23
LINC00634	0.0296803921568627	1.24117260273973	5.38604979258078	4.24303135569471e-30	1.01930900948815e-28
LINGO1	0.952790196078431	5.78915048923679	2.60312118648158	2.53256503757797e-13	5.99652614361008e-13
LIPK	0.00590980392156863	1.38575322896282	7.87334438919565	5.19713344571692e-20	2.06980821978242e-19
LIPT2	2.80629607843137	6.4604409001957	1.20296539804375	9.61944046219179e-12	2.06441051788351e-11
LMNB1	14.6882411764706	65.8856234833659	2.1653020448508	1.0232672287376e-28	1.49514403194657e-27
LMNB2	25.3196745098039	113.813589236791	2.16834206055217	7.12724583951086e-28	8.60688247578141e-27
LMO1	0.0735156862745098	1.87271467710372	4.67093518489643	1.79584731481808e-20	7.47632889218591e-20
LMO4	34.2294549019608	74.1018133072407	1.11427052854274	5.8167255854027e-08	9.87694782147175e-08
LMX1B	0.101333333333333	1.65669863013699	4.03113045787242	3.48183624084026e-08	5.98221826006418e-08
LNX1	3.47688823529412	9.85597906066536	1.50320249866211	2.58100219106159e-12	5.74544279992127e-12
LOXL1	15.9320117647059	34.6047620352251	1.11904213372271	6.36527058375134e-11	1.29365524840022e-10
LOXL2	12.5729098039216	33.7950624266145	1.42649390158723	2.88482215144083e-09	5.28825307082181e-09
LPAR2	11.7475058823529	30.0543504892368	1.35521935187365	2.72236574222651e-25	2.03064793199331e-24
LPAR3	5.17797058823529	25.3801430528376	2.29324152520195	8.45960999816968e-17	2.57817595000652e-16
LPAR5	5.71121568627451	17.2062890410959	1.59106620362853	5.85872906389722e-17	1.80590641761818e-16
LPIN3	8.39838431372549	20.2644637964775	1.27076828861555	1.28862479636506e-14	3.33673252315395e-14
LRAT	0.5844	2.47567984344423	2.08279667308331	0.00709657982374109	0.00853625482896725
LRATD1	5.98175490196078	39.3591502935421	2.71805837193351	3.43053492868117e-20	1.39002557239269e-19
LRFN1	2.4172862745098	8.98270567514677	1.89376172490667	1.37143506026545e-16	4.12010341536356e-16
LRFN4	4.51079019607843	18.1686250489237	2.00999715382677	7.51219332598342e-26	6.10976639121097e-25
LRIG3	15.2202117647059	34.6857127201566	1.18835309755015	3.34211066708641e-15	9.02797841463258e-15
LRP12	4.69508235294118	15.3507792563601	1.70908952497704	5.2826409289695e-15	1.40450837302121e-14
LRP4	7.24549411764706	17.6289616438356	1.28279151651441	3.06384551995591e-06	4.63732941310815e-06
LRP8	1.3323137254902	5.97974109589041	2.16614918173369	1.68633089138377e-20	7.03993610530992e-20
LRPPRC	32.4467431372549	69.811147553816	1.10538375259509	6.66275800316272e-22	3.2369211209209e-21
LRR1	6.7227862745098	15.3972371819961	1.19554031238166	2.32724077073088e-22	1.19060736654106e-21
LRRC1	11.6592901960784	25.7702542074364	1.14422680692314	3.83248146768816e-18	1.29162087606735e-17
LRRC15	3.13308235294118	19.8865084148728	2.66613539989617	2.35206419666987e-11	4.9278737925574e-11
LRRC38	0.0876058823529412	1.95354207436399	4.47892077388054	3.79812755741099e-05	5.35713750027223e-05
LRRC42	31.5699176470588	65.1812422700587	1.04590635098015	2.55104208952621e-23	1.44591180733389e-22
LRRC8D	14.0089352941176	37.5516845401174	1.42253031504551	1.01477679924819e-22	5.38330120497046e-22
LSG1	23.8157019607843	79.028046183953	1.73045166841754	6.46451906767447e-27	6.3474525041944e-26
LSM1	14.5880352941176	32.5967555772994	1.15994278194192	1.12289127866499e-15	3.15311047280699e-15
LSM12	7.21272352941176	15.6971915851272	1.12189043674215	2.7433127459764e-23	1.54774197172701e-22
LSM2	72.0104431372549	157.891700978474	1.13265729286696	2.02155455929554e-21	9.25186715425393e-21
LSM4	58.8162725490196	150.816226223092	1.35850439343131	3.58057393706033e-26	3.10278104776967e-25
LSM5	13.8230647058824	32.1131485322896	1.21608661047038	8.18926846107561e-26	6.62055769419053e-25
LSM7	42.1913294117647	94.6928166340509	1.16630844114477	6.65002398776569e-24	4.06437183607173e-23
LSR	106.257631372549	284.457469863014	1.42064650810892	1.12236405687272e-23	6.65190392091246e-23
LTB4R	6.08360980392157	30.0166371819961	2.30276283002353	1.75784532226858e-18	6.09311160358103e-18
LTB4R2	0.711801960784314	2.4925782778865	1.8080910001603	6.45290080655448e-16	1.84032333126421e-15
LTBR	58.6599411764706	118.778249119374	1.01782314199722	5.30673066104081e-18	1.77166594101662e-17
LTO1	5.08478235294118	14.3514467710372	1.49693825453307	8.19776096424175e-10	1.55206802381472e-09
LY6D	0.754076470588235	162.509163013699	7.75159451684523	5.18556872767719e-21	2.29132716495382e-20
LY6G6C	0.382670588235294	16.6042741682975	5.43930782783249	2.57443758967423e-17	8.14755787580679e-17
LY6K	0.250460784313725	6.63273091976517	4.72694636157052	6.02060587929739e-25	4.2691281500207e-24
LYG1	1.19073529411765	3.24901663405088	1.44815039871599	2.15715512157527e-11	4.53358519557717e-11
LYPD1	0.210017647058824	1.24156594911937	2.56357843339509	4.88202518350591e-13	1.13329129990566e-12
LYPD3	3.58033137254902	215.173942465753	5.90926644779471	5.01999780745349e-30	1.16252127613087e-28
LYPD6	0.891296078431373	4.68466673189824	2.39396975454939	1.47362132377035e-13	3.53884053579216e-13
LYPD6B	1.84782156862745	16.9595681017613	3.19820207270524	6.9972338111445e-20	2.75583598123979e-19
LYPLA1	36.8555117647059	80.8521587084149	1.13340590198588	1.31540127880342e-16	3.957048276543e-16
LYSMD1	7.55044509803922	18.2966176125245	1.27694337186307	4.0403758940392e-24	2.5407133183709e-23
MAB21L3	0.250378431372549	2.15440802348337	3.10510931481816	1.27945330979176e-11	2.72946121773461e-11
MACROH2A2	2.64961568627451	9.40491467710372	1.82763173641767	3.31689323099438e-20	1.34438233298274e-19
MAD2L1	2.19959215686275	25.4441499021526	3.53202603859815	1.77921784860485e-31	1.57735813812225e-29
MAD2L2	18.4634921568627	45.0787295499021	1.28777140878761	3.53633380265443e-23	1.96963872399494e-22
MAFA	0.160570588235294	1.27858062622309	2.99326357532198	5.6272337990724e-08	9.56360567991899e-08
MAGEA1	0.0625549019607843	28.7917667318982	8.8463176614458	3.03553628724286e-13	7.15356526689926e-13
MAGEA10	0.0168843137254902	11.3435837573386	9.39197724371126	8.93761445904549e-14	2.17495913503196e-13
MAGEA11	0.0192019607843137	12.3094011741683	9.3242912267117	2.02486444625112e-18	6.96147055992777e-18
MAGEA12	0.0428333333333333	14.9919363992172	8.45123706880703	1.44568011576622e-06	2.23319533672308e-06
MAGEA3	0.0471235294117647	46.1156060665362	9.93459174624212	3.89261877809904e-16	1.12874239955144e-15
MAGEA4	0.194221568627451	110.432176712329	9.15124145391525	1.70032892453321e-16	5.05530517730079e-16
MAGEA6	0.0423294117647059	39.8497356164384	9.87869399710515	5.26586452003268e-15	1.40059962342319e-14
MAGEA9	0.0014156862745098	1.48009980430528	10.0299771558404	7.68895387344463e-11	1.55471867972706e-10
MAGEA9B	0.00276078431372549	4.70311409001957	10.7343224329764	6.74866359277316e-17	2.07170775729946e-16
MAGEB2	0.0332352941176471	18.6269418786693	9.13045899941778	3.62786748121225e-09	6.60283619086635e-09
MAGEC1	0.00656666666666667	3.54103444227006	9.074793937147	7.37312791460216e-06	1.09078018819903e-05
MAGEC2	0.0149078431372549	12.5046166340509	9.7121735687943	4.25104374250528e-09	7.71312210288453e-09
MAGEF1	62.2741490196078	194.653264383562	1.64420123205235	9.95732144684635e-19	3.53680075911267e-18
MAGOHB	6.21722941176471	15.6709925636008	1.33375284010689	1.79225895195703e-25	1.37641001765483e-24
MAMSTR	2.1123137254902	5.47435753424658	1.37386553837827	3.01814401762343e-11	6.27374324587127e-11
MAP10	1.89181568627451	4.1877988258317	1.14642060128409	1.75539021479206e-09	3.25588035085159e-09
MAP1B	11.1446882352941	36.3955749510763	1.70740679645612	0.000520408639276565	0.000679829418371834
MAP3K10	7.02557254901961	14.6896109589041	1.06410848025686	3.59138627034213e-10	6.95956739427144e-10
MAP3K13	10.5061450980392	26.7951700587084	1.35073955782856	9.44656142562182e-20	3.66699326645544e-19
MAP7	17.2709980392157	36.3725500978474	1.0744986231186	1.0201904528212e-18	3.61796461873891e-18
MAP7D2	0.595892156862745	8.40587397260274	3.81827466272076	1.87361559421944e-14	4.77998566469325e-14
MAPK12	2.87333529411765	9.66305909980431	1.74975363197274	4.35221180604841e-18	1.46021897598061e-17
MAPK6	20.5901921568627	64.4622432485323	1.64649710031145	4.6904827517274e-26	3.96780749568118e-25
MAPK8IP2	1.96377647058824	9.30714324853229	2.24470768993431	5.95564683378161e-11	1.21296284400913e-10
MARCKSL1	133.342574509804	403.858840117417	1.59871363178303	1.11555570166485e-19	4.29213950646257e-19
MARK1	1.25468823529412	8.90636340508806	2.82750755096047	6.44269132209125e-26	5.3168056184291e-25
MARS1	34.1918882352941	72.4088342465753	1.08251162687993	7.02420545906306e-26	5.75098835068589e-25
MARS2	6.58158431372549	15.7552681017613	1.25932748911156	3.65856755695015e-19	1.34736280923033e-18
MARVELD3	2.50406274509804	9.70744148727984	1.9548203933569	6.19751973819305e-28	7.59970154271974e-27
MAST1	0.109756862745098	1.49802798434442	3.77068151993598	2.25025279216589e-28	3.05030542108326e-27
MASTL	6.44623725490196	16.8133610567515	1.38307896066204	1.66873173640621e-25	1.28887569640848e-24
MAT1A	1.02433333333333	3.51912602739726	1.78053191478475	1.62459315463823e-05	2.34760212323197e-05
MB	1.83984117647059	6.2274217221135	1.75905375048574	6.40779421387297e-05	8.90128919451579e-05
MCHR1	0.546645098039216	1.34789256360078	1.30202911654142	6.17809498308921e-09	1.10933307740559e-08
MCIDAS	0.421450980392157	2.13408473581213	2.34018071687109	5.74332102125874e-18	1.91102496790949e-17
MCM10	0.654843137254902	11.629217221135	4.15046081873871	2.39538662199266e-31	1.62727026226264e-29
MCM2	5.90260980392157	62.7295281800391	3.40971983176009	1.0384879308227e-30	3.5495254567183e-29
MCM3	54.3156	149.411478082192	1.45985246350229	1.09193940594158e-23	6.48867690124e-23
MCM4	10.370537254902	88.0108911937378	3.08519142959707	1.91664496546902e-31	1.57735813812225e-29
MCM5	18.3510039215686	60.4560307240705	1.72002727088108	1.23234534260282e-27	1.38764757885577e-26
MCM6	18.4744862745098	69.510130332681	1.91168900252169	2.10628405170181e-29	3.70755423494474e-28
MCM7	40.2356960784314	180.682518590998	2.1669090325346	1.66315133735658e-29	3.03845821456714e-28
MCM8	1.29167058823529	5.45487025440313	2.07830669229876	3.01256111173951e-28	3.93351910731094e-27
MDFI	13.1925823529412	59.6051072407045	2.17570896336274	5.25343630960474e-22	2.57821314489181e-21
MDH2	119.936843137255	251.504057338552	1.06830676902713	1.64105567527151e-24	1.09196119624646e-23
MDK	58.887862745098	356.250687866928	2.59685058086299	2.47597670317559e-25	1.86437041101917e-24
ME1	25.4037294117647	104.391894911937	2.03889749052825	2.68381144423285e-08	4.63945432888447e-08
MEAK7	5.28747450980392	11.8750015655577	1.1672769953181	2.38935651308226e-16	7.01428621072485e-16
MED10	34.8436882352941	88.8789888454012	1.35094506106156	2.27245041342898e-26	2.02912387775824e-25
MEGF10	0.0819411764705882	2.3405747553816	4.83613042718865	1.77090755032646e-14	4.52834746803772e-14
MEIOB	0.141229411764706	1.56768356164384	3.47252190572065	0.00170957399255175	0.00215287365669631
MELK	1.61349215686275	38.342898630137	4.57070093531768	1.18718009006457e-31	1.57735813812225e-29
MELTF	1.59643333333333	26.6158726027397	4.05936265318372	3.17307180066669e-29	5.34162421116689e-28
MESP1	0.992658823529412	3.01909354207436	1.6047456029738	1.31884327246526e-09	2.46275283838914e-09
MESP2	0.265313725490196	1.98422563600783	2.90280487333166	1.79544336822344e-12	4.02830070087896e-12
MEST	22.405231372549	61.5417258317025	1.45772927726135	4.13586665055928e-15	1.1096648578935e-14
METAP1	29.147462745098	77.5976238747554	1.41264217230898	5.26143868787709e-27	5.2579336584033e-26
METAP1D	2.81215098039216	5.82873365949119	1.05150842732341	1.65102811107091e-16	4.91739036566697e-16
METTL1	14.6018509803922	37.0261473581213	1.34239318048629	6.13507851122564e-25	4.34345542632708e-24
METTL5	15.470962745098	32.7419610567515	1.08157775631701	4.62403023651219e-25	3.32422961784617e-24
METTL8	3.44881960784314	9.96445655577299	1.53068845519845	6.78028512976753e-28	8.22467471131998e-27
MEX3A	0.900952941176471	15.848682778865	4.13676737659925	1.68157624810107e-30	5.12482187937078e-29
MEX3B	1.82826274509804	5.6899	1.6379298780797	3.50714542150132e-14	8.77013712459517e-14
MEX3D	14.903031372549	35.1356596868885	1.23733017202815	1.16101579707925e-18	4.08945324194285e-18
MFAP2	11.290662745098	48.1884549902153	2.09355737373625	1.41075729215366e-20	5.93723011264544e-20
MFN1	19.2414450980392	54.1853095890411	1.49368461488325	1.72529247925427e-25	1.32876062535151e-24
MFSD3	15.3754490196078	37.6737677103718	1.29293177971626	6.72159578143389e-22	3.26080720967082e-21
MGME1	16.6474647058824	62.273785518591	1.90332249936827	4.77400188165027e-29	7.64576505387429e-28
MICAL3	1.99569411764706	5.67348082191781	1.5073435220989	2.48091800722353e-16	7.27678217128269e-16
MICALL1	24.6091725490196	69.5682160469667	1.49923217594084	1.70910195811877e-18	5.9302455760888e-18
MICALL2	8.33269607843137	18.5346585127202	1.1533702686109	5.77424917887967e-09	1.03861095342465e-08
MIEN1	32.444	73.1991395303327	1.17387498998794	9.3904027639548e-14	2.28226512540331e-13
MIS18A	9.50334509803922	38.4704708414873	2.0172441623933	4.81592825759664e-30	1.12296800355462e-28
MIXL1	0.883850980392157	3.13427181996086	1.82625525003147	6.78948635927869e-15	1.79348741467434e-14
MKI67	2.99852745098039	36.9811176125245	3.6244627397376	3.63809221530954e-30	9.14671936664695e-29
MKRN3	0.0964941176470588	2.49728786692759	4.69377732541331	2.91563715657419e-12	6.45735191123821e-12
MLF2	133.840625490196	303.594978473581	1.18163183567423	2.09089531214271e-24	1.36769271362591e-23
MLLT11	2.94786274509804	32.323918590998	3.4548608468835	1.06259319586169e-24	7.28226940981151e-24
MMACHC	3.23163725490196	7.56928062622309	1.22789092759992	5.45974569100684e-19	1.97938041157044e-18
MMP1	6.60841960784314	351.772387866928	5.73419313871833	5.31332876955958e-27	5.30194026000177e-26
MMP10	2.23244509803922	264.482096477495	6.88840155946681	1.9695377010875e-21	9.02298218608155e-21
MMP11	2.3033431372549	129.663536986301	5.81489967187386	3.3980440922674e-31	1.88794211068733e-29
MMP12	3.59805490196078	182.58610704501	5.66521598424369	2.77546535667755e-30	7.40544620168055e-29
MMP13	0.761088235294118	109.096614677104	7.16332689997742	3.81101872602919e-20	1.53635604120992e-19
MMP14	133.285096078431	394.830814677104	1.56671912223101	2.40692639333471e-20	9.89221103087121e-20
MMP17	1.38076862745098	3.88001722113503	1.49059146529092	1.61162265182412e-11	3.4190109376445e-11
MMP3	0.433274509803922	30.0697487279843	6.11688763896549	2.57733202163206e-24	1.66172682063297e-23
MMP7	32.53	111.484565166341	1.77700125799586	0.000380536296058792	0.00050191693102845
MMP9	27.4153666666667	143.037802348337	2.38333980185417	4.13029614350701e-14	1.0260005194754e-13
MMS22L	1.11319411764706	4.05613346379648	1.86539993354082	7.60460861435158e-28	9.01403168589646e-27
MN1	5.5269137254902	13.0694504892368	1.24165248613338	1.46631481902934e-05	2.12411261278207e-05
MNAT1	7.15616666666667	14.7021802348337	1.03877121976621	1.37521120571066e-20	5.79485845452547e-20
MORC2	9.60759411764706	23.1770790606654	1.27045164981436	1.85249383567323e-24	1.22121893190643e-23
MPHOSPH9	2.97166862745098	6.88334011741683	1.21183554864608	2.41523529599498e-21	1.09754600239745e-20
MPLKIP	6.96650980392157	14.4992197651663	1.05746731050987	8.06680313481821e-24	4.87074727742311e-23
MPP2	1.4819	3.79221643835616	1.35559321097783	6.67778569258942e-06	9.90625037200854e-06
MPP6	2.39412156862745	6.34004363992172	1.40499635952426	8.00104327287686e-19	2.8645474735378e-18
MPPED1	0.0390333333333333	3.56182720156556	6.51176704701984	5.14054818200555e-12	1.11975703461208e-11
MPPED2	0.360796078431373	2.32164227005871	2.68589012901936	1.22292283086202e-06	1.89931468926296e-06
MPV17L	2.10371764705882	4.7579698630137	1.17740504915035	0.0303157728894756	0.0346506370914152
MRAP2	2.90267254901961	27.9054706457926	3.26509424309554	5.02333541127237e-10	9.64318293041194e-10
MRGBP	13.9775254901961	46.209357925636	1.72507606759293	9.25204048259488e-31	3.32212230200834e-29
MRGPRX3	0.0236960784313725	1.63754422700587	6.11074174053818	3.36929346605676e-15	9.09776621704646e-15
MRM1	6.74469215686274	17.5339857142857	1.37832947575543	7.63112521289549e-21	3.31172682414986e-20
MROH2A	0.16981568627451	2.65781604696673	3.96819962081971	9.68187358237771e-08	1.61996499238668e-07
MROH6	6.11196470588235	15.0996980430528	1.30481158194293	0.00076635843239184	0.000990769433661039
MRPL11	34.5462588235294	74.3482516634051	1.10576933411874	2.70648198631698e-22	1.37317820899484e-21
MRPL12	7.26276666666667	23.0177596868885	1.66415628716647	1.87216060950644e-23	1.07832936812911e-22
MRPL13	15.2211666666667	37.8257735812133	1.31329064527584	5.22722367467415e-25	3.72416228223148e-24
MRPL15	46.944968627451	104.213595694716	1.15050105470115	3.96631494284817e-24	2.49646704165003e-23
MRPL21	21.5688960784314	53.9150221135029	1.32173496142442	4.76785346527058e-22	2.35790438222044e-21
MRPL24	60.3486039215686	131.129747749511	1.11960270689192	2.7064863448154e-22	1.37317820899484e-21
MRPL3	48.2518960784314	164.136929158513	1.76624232733654	5.28719092067951e-30	1.20987058678126e-28
MRPL30	14.2214274509804	29.6617338551859	1.0605366517278	8.21069756660372e-25	5.722902831529e-24
MRPL36	23.9159921568627	78.3099463796478	1.71121991726478	8.26949709752488e-29	1.24051644792982e-27
MRPL37	53.2664235294118	117.766699021526	1.14463332256297	2.56456777797974e-27	2.73061747401455e-26
MRPL38	0.881452941176471	1.76394422700587	1.0008494915737	1.2894807447042e-09	2.40992241614776e-09
MRPL4	14.523131372549	31.6459620352251	1.12366887590066	1.20838293070996e-22	6.36534449766491e-22
MRPL47	48.5788078431373	173.621580626223	1.83754729065867	1.30474132461139e-28	1.86011748929022e-27
MRPL51	116.486421568627	261.48857925636	1.1665861423143	9.82362083881742e-26	7.86180823621067e-25
MRPS12	31.1853078431373	109.600749510763	1.81331925873885	1.98049417424869e-29	3.53218650548634e-28
MRPS22	9.86856274509804	20.2839720156556	1.03942829777132	1.31939920693885e-21	6.17870575542193e-21
MRPS26	75.8060705882353	183.938396086106	1.27883737562943	5.81254380588419e-23	3.16559717318445e-22
MRPS30	13.5463882352941	29.0380792563601	1.10003777978204	2.77949167091752e-22	1.40651863002464e-21
MRPS33	11.9158039215686	24.8539371819961	1.06059812238593	3.12690616878901e-20	1.27196023455319e-19
MRPS34	80.7749725490196	168.318696868885	1.05921518006405	4.25960098207691e-26	3.62374750214369e-25
MRPS35	66.5232745098039	137.697078277887	1.04956685799253	9.76626472353656e-20	3.78456773916381e-19
MRTO4	33.8730470588235	80.2867512720156	1.24502416661262	3.00899478629719e-26	2.63452909272363e-25
MSC	10.3305509803922	31.39588962818	1.60365849037786	5.55497959242242e-07	8.83262036006302e-07
MSGN1	0.0202196078431373	2.11670039138943	6.70991825051319	5.9031129344878e-16	1.68851541797711e-15
MSH2	5.20127450980392	13.8423563600783	1.41215246456429	3.41048012815133e-23	1.90268149628806e-22
MSH5	0.433478431372549	1.14346634050881	1.39938178264704	1.34624105111958e-10	2.67959665777357e-10
MSH6	12.2807490196078	36.0184661448141	1.55233818970439	4.0403758940392e-24	2.5407133183709e-23
MSI1	0.736186274509804	12.6965657534247	4.10822365805257	6.36591847228758e-18	2.11014645947347e-17
MSI2	5.26431960784314	15.4429502935421	1.55262941227858	1.1342392542713e-19	4.35905612636402e-19
MSTO1	4.33819803921569	10.9710829745597	1.33853812487825	4.82796861801634e-26	4.07899901826274e-25
MSX2	1.4657	6.52856908023483	2.15517697682249	3.67624795269758e-08	6.30661036967853e-08
MT1H	1.80369803921569	7.67180019569472	2.08860731303138	7.85122775988413e-09	1.4000716680253e-08
